areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000008,South East,region,15/06/2021,25792
E12000008,South East,region,14/06/2021,18523
E12000008,South East,region,13/06/2021,17853
E12000008,South East,region,12/06/2021,37507
E12000008,South East,region,11/06/2021,26698
E12000008,South East,region,10/06/2021,28680
E12000008,South East,region,09/06/2021,25889
E12000008,South East,region,08/06/2021,22150
E12000008,South East,region,07/06/2021,14551
E12000008,South East,region,06/06/2021,14813
E12000008,South East,region,05/06/2021,30953
E12000008,South East,region,04/06/2021,24424
E12000008,South East,region,03/06/2021,26707
E12000008,South East,region,02/06/2021,19929
E12000008,South East,region,01/06/2021,8910
E12000008,South East,region,31/05/2021,10677
E12000008,South East,region,30/05/2021,15692
E12000008,South East,region,29/05/2021,28315
E12000008,South East,region,28/05/2021,31874
E12000008,South East,region,27/05/2021,40578
E12000008,South East,region,26/05/2021,35762
E12000008,South East,region,25/05/2021,25475
E12000008,South East,region,24/05/2021,13085
E12000008,South East,region,23/05/2021,16791
E12000008,South East,region,22/05/2021,34244
E12000008,South East,region,21/05/2021,34214
E12000008,South East,region,20/05/2021,42103
E12000008,South East,region,19/05/2021,41371
E12000008,South East,region,18/05/2021,27265
E12000008,South East,region,17/05/2021,12958
E12000008,South East,region,16/05/2021,15503
E12000008,South East,region,15/05/2021,33348
E12000008,South East,region,14/05/2021,32195
E12000008,South East,region,13/05/2021,29061
E12000008,South East,region,12/05/2021,22125
E12000008,South East,region,11/05/2021,16622
E12000008,South East,region,10/05/2021,14791
E12000008,South East,region,09/05/2021,17808
E12000008,South East,region,08/05/2021,26880
E12000008,South East,region,07/05/2021,19050
E12000008,South East,region,06/05/2021,16057
E12000008,South East,region,05/05/2021,17591
E12000008,South East,region,04/05/2021,20477
E12000008,South East,region,03/05/2021,9788
E12000008,South East,region,02/05/2021,12339
E12000008,South East,region,01/05/2021,22578
E12000008,South East,region,30/04/2021,22281
E12000008,South East,region,29/04/2021,18426
E12000008,South East,region,28/04/2021,16530
E12000008,South East,region,27/04/2021,13729
E12000008,South East,region,26/04/2021,14337
E12000008,South East,region,25/04/2021,13630
E12000008,South East,region,24/04/2021,24541
E12000008,South East,region,23/04/2021,20051
E12000008,South East,region,22/04/2021,21630
E12000008,South East,region,21/04/2021,21114
E12000008,South East,region,20/04/2021,18009
E12000008,South East,region,19/04/2021,18547
E12000008,South East,region,18/04/2021,12277
E12000008,South East,region,17/04/2021,20905
E12000008,South East,region,16/04/2021,17507
E12000008,South East,region,15/04/2021,16158
E12000008,South East,region,14/04/2021,12311
E12000008,South East,region,13/04/2021,6423
E12000008,South East,region,12/04/2021,3555
E12000008,South East,region,11/04/2021,3612
E12000008,South East,region,10/04/2021,9954
E12000008,South East,region,09/04/2021,7914
E12000008,South East,region,08/04/2021,6274
E12000008,South East,region,07/04/2021,7149
E12000008,South East,region,06/04/2021,7797
E12000008,South East,region,05/04/2021,1223
E12000008,South East,region,04/04/2021,2157
E12000008,South East,region,03/04/2021,7728
E12000008,South East,region,02/04/2021,10785
E12000008,South East,region,01/04/2021,17280
E12000008,South East,region,31/03/2021,27929
E12000008,South East,region,30/03/2021,26965
E12000008,South East,region,29/03/2021,25725
E12000008,South East,region,28/03/2021,32110
E12000008,South East,region,27/03/2021,62905
E12000008,South East,region,26/03/2021,50258
E12000008,South East,region,25/03/2021,46730
E12000008,South East,region,24/03/2021,41979
E12000008,South East,region,23/03/2021,43750
E12000008,South East,region,22/03/2021,48458
E12000008,South East,region,21/03/2021,58342
E12000008,South East,region,20/03/2021,132013
E12000008,South East,region,19/03/2021,103001
E12000008,South East,region,18/03/2021,85106
E12000008,South East,region,17/03/2021,73569
E12000008,South East,region,16/03/2021,66655
E12000008,South East,region,15/03/2021,60812
E12000008,South East,region,14/03/2021,40729
E12000008,South East,region,13/03/2021,91166
E12000008,South East,region,12/03/2021,57805
E12000008,South East,region,11/03/2021,22544
E12000008,South East,region,10/03/2021,28645
E12000008,South East,region,09/03/2021,29066
E12000008,South East,region,08/03/2021,28502
E12000008,South East,region,07/03/2021,24604
E12000008,South East,region,06/03/2021,67722
E12000008,South East,region,05/03/2021,79858
E12000008,South East,region,04/03/2021,40415
E12000008,South East,region,03/03/2021,30404
E12000008,South East,region,02/03/2021,25276
E12000008,South East,region,01/03/2021,23181
E12000008,South East,region,28/02/2021,29390
E12000008,South East,region,27/02/2021,59895
E12000008,South East,region,26/02/2021,70153
E12000008,South East,region,25/02/2021,71611
E12000008,South East,region,24/02/2021,61824
E12000008,South East,region,23/02/2021,43721
E12000008,South East,region,22/02/2021,25319
E12000008,South East,region,21/02/2021,16028
E12000008,South East,region,20/02/2021,51613
E12000008,South East,region,19/02/2021,48284
E12000008,South East,region,18/02/2021,72739
E12000008,South East,region,17/02/2021,66666
E12000008,South East,region,16/02/2021,47828
E12000008,South East,region,15/02/2021,37006
E12000008,South East,region,14/02/2021,31330
E12000008,South East,region,13/02/2021,76813
E12000008,South East,region,12/02/2021,72940
E12000008,South East,region,11/02/2021,63158
E12000008,South East,region,10/02/2021,58639
E12000008,South East,region,09/02/2021,55152
E12000008,South East,region,08/02/2021,44602
E12000008,South East,region,07/02/2021,41422
E12000008,South East,region,06/02/2021,89093
E12000008,South East,region,05/02/2021,68170
E12000008,South East,region,04/02/2021,64611
E12000008,South East,region,03/02/2021,58497
E12000008,South East,region,02/02/2021,53039
E12000008,South East,region,01/02/2021,46721
E12000008,South East,region,31/01/2021,48179
E12000008,South East,region,30/01/2021,73311
E12000008,South East,region,29/01/2021,78757
E12000008,South East,region,28/01/2021,52765
E12000008,South East,region,27/01/2021,36000
E12000008,South East,region,26/01/2021,34671
E12000008,South East,region,25/01/2021,28960
E12000008,South East,region,24/01/2021,28268
E12000008,South East,region,23/01/2021,74300
E12000008,South East,region,22/01/2021,75089
E12000008,South East,region,21/01/2021,59509
E12000008,South East,region,20/01/2021,46925
E12000008,South East,region,19/01/2021,44666
E12000008,South East,region,18/01/2021,23349
E12000008,South East,region,17/01/2021,21437
E12000008,South East,region,16/01/2021,44013
E12000008,South East,region,15/01/2021,53889
E12000008,South East,region,14/01/2021,43672
E12000008,South East,region,13/01/2021,39153
E12000008,South East,region,12/01/2021,26878
E12000008,South East,region,11/01/2021,16750
E12000008,South East,region,10/01/2021,19698
E12000008,South East,region,09/01/2021,42411
E12000008,South East,region,08/01/2021,42544
E12000008,South East,region,07/01/2021,34503
E12000008,South East,region,06/01/2021,14448
E12000008,South East,region,05/01/2021,10012
E12000008,South East,region,04/01/2021,5741
E12000008,South East,region,03/01/2021,2895
E12000008,South East,region,02/01/2021,4199
E12000008,South East,region,01/01/2021,6733
E12000008,South East,region,31/12/2020,14364
E12000008,South East,region,30/12/2020,17237
E12000008,South East,region,29/12/2020,7542
E12000008,South East,region,28/12/2020,1810
E12000008,South East,region,27/12/2020,937
E12000008,South East,region,26/12/2020,205
E12000008,South East,region,25/12/2020,14
E12000008,South East,region,24/12/2020,6320
E12000008,South East,region,23/12/2020,17153
E12000008,South East,region,22/12/2020,17249
E12000008,South East,region,21/12/2020,9537
E12000008,South East,region,20/12/2020,12860
E12000008,South East,region,19/12/2020,19236
E12000008,South East,region,18/12/2020,15123
E12000008,South East,region,17/12/2020,15308
E12000008,South East,region,16/12/2020,14982
E12000008,South East,region,15/12/2020,9103
E12000008,South East,region,14/12/2020,2037
E12000008,South East,region,13/12/2020,902
E12000008,South East,region,12/12/2020,1621
E12000008,South East,region,11/12/2020,2182
E12000008,South East,region,10/12/2020,1763
E12000008,South East,region,09/12/2020,1493
E12000008,South East,region,08/12/2020,1313
E12000009,South West,region,10/10/2021,632
E12000009,South West,region,09/10/2021,1038
E12000009,South West,region,08/10/2021,1246
E12000009,South West,region,07/10/2021,1414
E12000009,South West,region,06/10/2021,1300
E12000009,South West,region,05/10/2021,1513
E12000009,South West,region,04/10/2021,946
E12000009,South West,region,03/10/2021,778
E12000009,South West,region,02/10/2021,1222
E12000009,South West,region,01/10/2021,1258
E12000009,South West,region,30/09/2021,1345
E12000009,South West,region,29/09/2021,1198
E12000009,South West,region,28/09/2021,1097
E12000009,South West,region,27/09/2021,1000
E12000009,South West,region,26/09/2021,737
E12000009,South West,region,25/09/2021,1133
E12000009,South West,region,24/09/2021,1222
E12000009,South West,region,23/09/2021,1593
E12000009,South West,region,22/09/2021,1067
E12000009,South West,region,21/09/2021,1620
E12000009,South West,region,20/09/2021,1046
E12000009,South West,region,19/09/2021,786
E12000009,South West,region,18/09/2021,1693
E12000009,South West,region,17/09/2021,1380
E12000009,South West,region,16/09/2021,1557
E12000009,South West,region,15/09/2021,1793
E12000009,South West,region,14/09/2021,1341
E12000009,South West,region,13/09/2021,1084
E12000009,South West,region,12/09/2021,1020
E12000009,South West,region,11/09/2021,2937
E12000009,South West,region,10/09/2021,1569
E12000009,South West,region,09/09/2021,2100
E12000009,South West,region,08/09/2021,1881
E12000009,South West,region,07/09/2021,2230
E12000009,South West,region,06/09/2021,1793
E12000009,South West,region,05/09/2021,1371
E12000009,South West,region,04/09/2021,3090
E12000009,South West,region,03/09/2021,2474
E12000009,South West,region,02/09/2021,3509
E12000009,South West,region,01/09/2021,3143
E12000009,South West,region,31/08/2021,3131
E12000009,South West,region,30/08/2021,1735
E12000009,South West,region,29/08/2021,1879
E12000009,South West,region,28/08/2021,3389
E12000009,South West,region,27/08/2021,3567
E12000009,South West,region,26/08/2021,4885
E12000009,South West,region,25/08/2021,7691
E12000009,South West,region,24/08/2021,4958
E12000009,South West,region,23/08/2021,3271
E12000009,South West,region,22/08/2021,2933
E12000009,South West,region,21/08/2021,8135
E12000009,South West,region,20/08/2021,5486
E12000009,South West,region,19/08/2021,4958
E12000009,South West,region,18/08/2021,3854
E12000009,South West,region,17/08/2021,2430
E12000009,South West,region,16/08/2021,2148
E12000009,South West,region,15/08/2021,1445
E12000009,South West,region,14/08/2021,3097
E12000009,South West,region,13/08/2021,2867
E12000009,South West,region,12/08/2021,2492
E12000009,South West,region,11/08/2021,2539
E12000009,South West,region,10/08/2021,2251
E12000009,South West,region,09/08/2021,1781
E12000009,South West,region,08/08/2021,1468
E12000009,South West,region,07/08/2021,3111
E12000009,South West,region,06/08/2021,2240
E12000009,South West,region,05/08/2021,2766
E12000009,South West,region,04/08/2021,2397
E12000009,South West,region,03/08/2021,1933
E12000009,South West,region,02/08/2021,1709
E12000009,South West,region,01/08/2021,1854
E12000009,South West,region,31/07/2021,2683
E12000009,South West,region,30/07/2021,2322
E12000009,South West,region,29/07/2021,2813
E12000009,South West,region,28/07/2021,3732
E12000009,South West,region,27/07/2021,2213
E12000009,South West,region,26/07/2021,2645
E12000009,South West,region,25/07/2021,2027
E12000009,South West,region,24/07/2021,3622
E12000009,South West,region,23/07/2021,2967
E12000009,South West,region,22/07/2021,4224
E12000009,South West,region,21/07/2021,4472
E12000009,South West,region,20/07/2021,3331
E12000009,South West,region,19/07/2021,3568
E12000009,South West,region,18/07/2021,2715
E12000009,South West,region,17/07/2021,7102
E12000009,South West,region,16/07/2021,5251
E12000009,South West,region,15/07/2021,6621
E12000009,South West,region,14/07/2021,5065
E12000009,South West,region,13/07/2021,4192
E12000009,South West,region,12/07/2021,3772
E12000009,South West,region,11/07/2021,2768
E12000009,South West,region,10/07/2021,9156
E12000009,South West,region,09/07/2021,6979
E12000009,South West,region,08/07/2021,9345
E12000009,South West,region,07/07/2021,7762
E12000009,South West,region,06/07/2021,8116
E12000009,South West,region,05/07/2021,6629
E12000009,South West,region,04/07/2021,5752
E12000009,South West,region,03/07/2021,14319
E12000009,South West,region,02/07/2021,8784
E12000009,South West,region,01/07/2021,14083
E12000009,South West,region,30/06/2021,12503
E12000009,South West,region,29/06/2021,13844
E12000009,South West,region,28/06/2021,11805
E12000009,South West,region,27/06/2021,12393
E12000009,South West,region,26/06/2021,24275
E12000009,South West,region,25/06/2021,19394
E12000009,South West,region,24/06/2021,20259
E12000009,South West,region,23/06/2021,23960
E12000009,South West,region,22/06/2021,18097
E12000009,South West,region,21/06/2021,15737
E12000009,South West,region,20/06/2021,16325
E12000009,South West,region,19/06/2021,31155
E12000009,South West,region,18/06/2021,24434
E12000009,South West,region,17/06/2021,26311
E12000009,South West,region,16/06/2021,20937
E12000009,South West,region,15/06/2021,18420
E12000009,South West,region,14/06/2021,11308
E12000009,South West,region,13/06/2021,14036
E12000009,South West,region,12/06/2021,28036
E12000009,South West,region,11/06/2021,20327
E12000009,South West,region,10/06/2021,20083
E12000009,South West,region,09/06/2021,13587
E12000009,South West,region,08/06/2021,9221
E12000009,South West,region,07/06/2021,9848
E12000009,South West,region,06/06/2021,8900
E12000009,South West,region,05/06/2021,18023
E12000009,South West,region,04/06/2021,14287
E12000009,South West,region,03/06/2021,14272
E12000009,South West,region,02/06/2021,12887
E12000009,South West,region,01/06/2021,6701
E12000009,South West,region,31/05/2021,5481
E12000009,South West,region,30/05/2021,9196
E12000009,South West,region,29/05/2021,11455
E12000009,South West,region,28/05/2021,16113
E12000009,South West,region,27/05/2021,22605
E12000009,South West,region,26/05/2021,15761
E12000009,South West,region,25/05/2021,12575
E12000009,South West,region,24/05/2021,11430
E12000009,South West,region,23/05/2021,9981
E12000009,South West,region,22/05/2021,19675
E12000009,South West,region,21/05/2021,14548
E12000009,South West,region,20/05/2021,15470
E12000009,South West,region,19/05/2021,20791
E12000009,South West,region,18/05/2021,12290
E12000009,South West,region,17/05/2021,9594
E12000009,South West,region,16/05/2021,10537
E12000009,South West,region,15/05/2021,17817
E12000009,South West,region,14/05/2021,14905
E12000009,South West,region,13/05/2021,14845
E12000009,South West,region,12/05/2021,12639
E12000009,South West,region,11/05/2021,8581
E12000009,South West,region,10/05/2021,10698
E12000009,South West,region,09/05/2021,9197
E12000009,South West,region,08/05/2021,21227
E12000009,South West,region,07/05/2021,12841
E12000009,South West,region,06/05/2021,10167
E12000009,South West,region,05/05/2021,12383
E12000009,South West,region,04/05/2021,9002
E12000009,South West,region,03/05/2021,7603
E12000009,South West,region,02/05/2021,6724
E12000009,South West,region,01/05/2021,10880
E12000009,South West,region,30/04/2021,12574
E12000009,South West,region,29/04/2021,8179
E12000009,South West,region,28/04/2021,10129
E12000009,South West,region,27/04/2021,8618
E12000009,South West,region,26/04/2021,5025
E12000009,South West,region,25/04/2021,5960
E12000009,South West,region,24/04/2021,9674
E12000009,South West,region,23/04/2021,7705
E12000009,South West,region,22/04/2021,7993
E12000009,South West,region,21/04/2021,5953
E12000009,South West,region,20/04/2021,5480
E12000009,South West,region,19/04/2021,6673
E12000009,South West,region,18/04/2021,6440
E12000009,South West,region,17/04/2021,7510
E12000009,South West,region,16/04/2021,7829
E12000009,South West,region,15/04/2021,9890
E12000009,South West,region,14/04/2021,5019
E12000009,South West,region,13/04/2021,4917
E12000009,South West,region,12/04/2021,1777
E12000009,South West,region,11/04/2021,1036
E12000009,South West,region,10/04/2021,3528
E12000009,South West,region,09/04/2021,3086
E12000009,South West,region,08/04/2021,2342
E12000009,South West,region,07/04/2021,5068
E12000009,South West,region,06/04/2021,3824
E12000009,South West,region,05/04/2021,422
E12000009,South West,region,04/04/2021,275
E12000009,South West,region,03/04/2021,5094
E12000009,South West,region,02/04/2021,3230
E12000009,South West,region,01/04/2021,8561
E12000009,South West,region,31/03/2021,13733
E12000009,South West,region,30/03/2021,12479
E12000009,South West,region,29/03/2021,13561
E12000009,South West,region,28/03/2021,14420
E12000009,South West,region,27/03/2021,39511
E12000009,South West,region,26/03/2021,29074
E12000009,South West,region,25/03/2021,26315
E12000009,South West,region,24/03/2021,32206
E12000009,South West,region,23/03/2021,30753
E12000009,South West,region,22/03/2021,31611
E12000009,South West,region,21/03/2021,29739
E12000009,South West,region,20/03/2021,84689
E12000009,South West,region,19/03/2021,65552
E12000009,South West,region,18/03/2021,53745
E12000009,South West,region,17/03/2021,48413
E12000009,South West,region,16/03/2021,41452
E12000009,South West,region,15/03/2021,29065
E12000009,South West,region,14/03/2021,19051
E12000009,South West,region,13/03/2021,58782
E12000009,South West,region,12/03/2021,33161
E12000009,South West,region,11/03/2021,13883
E12000009,South West,region,10/03/2021,20682
E12000009,South West,region,09/03/2021,14334
E12000009,South West,region,08/03/2021,16317
E12000009,South West,region,07/03/2021,9905
E12000009,South West,region,06/03/2021,43975
E12000009,South West,region,05/03/2021,35445
E12000009,South West,region,04/03/2021,40225
E12000009,South West,region,03/03/2021,35098
E12000009,South West,region,02/03/2021,19307
E12000009,South West,region,01/03/2021,17391
E12000009,South West,region,28/02/2021,14243
E12000009,South West,region,27/02/2021,42516
E12000009,South West,region,26/02/2021,48687
E12000009,South West,region,25/02/2021,49884
E12000009,South West,region,24/02/2021,47374
E12000009,South West,region,23/02/2021,31443
E12000009,South West,region,22/02/2021,14761
E12000009,South West,region,21/02/2021,6806
E12000009,South West,region,20/02/2021,37182
E12000009,South West,region,19/02/2021,34246
E12000009,South West,region,18/02/2021,42784
E12000009,South West,region,17/02/2021,46437
E12000009,South West,region,16/02/2021,29634
E12000009,South West,region,15/02/2021,22667
E12000009,South West,region,14/02/2021,19445
E12000009,South West,region,13/02/2021,56493
E12000009,South West,region,12/02/2021,50937
E12000009,South West,region,11/02/2021,53413
E12000009,South West,region,10/02/2021,38776
E12000009,South West,region,09/02/2021,41494
E12000009,South West,region,08/02/2021,29992
E12000009,South West,region,07/02/2021,31655
E12000009,South West,region,06/02/2021,64211
E12000009,South West,region,05/02/2021,47300
E12000009,South West,region,04/02/2021,46274
E12000009,South West,region,03/02/2021,42570
E12000009,South West,region,02/02/2021,32895
E12000009,South West,region,01/02/2021,28214
E12000009,South West,region,31/01/2021,26895
E12000009,South West,region,30/01/2021,60376
E12000009,South West,region,29/01/2021,54676
E12000009,South West,region,28/01/2021,36100
E12000009,South West,region,27/01/2021,26853
E12000009,South West,region,26/01/2021,28026
E12000009,South West,region,25/01/2021,23056
E12000009,South West,region,24/01/2021,20598
E12000009,South West,region,23/01/2021,60791
E12000009,South West,region,22/01/2021,54282
E12000009,South West,region,21/01/2021,30548
E12000009,South West,region,20/01/2021,35004
E12000009,South West,region,19/01/2021,31203
E12000009,South West,region,18/01/2021,14291
E12000009,South West,region,17/01/2021,16418
E12000009,South West,region,16/01/2021,33891
E12000009,South West,region,15/01/2021,37182
E12000009,South West,region,14/01/2021,29627
E12000009,South West,region,13/01/2021,27597
E12000009,South West,region,12/01/2021,20053
E12000009,South West,region,11/01/2021,11934
E12000009,South West,region,10/01/2021,10049
E12000009,South West,region,09/01/2021,20283
E12000009,South West,region,08/01/2021,27145
E12000009,South West,region,07/01/2021,21606
E12000009,South West,region,06/01/2021,9056
E12000009,South West,region,05/01/2021,5677
E12000009,South West,region,04/01/2021,2520
E12000009,South West,region,03/01/2021,3120
E12000009,South West,region,02/01/2021,5473
E12000009,South West,region,01/01/2021,2602
E12000009,South West,region,31/12/2020,11936
E12000009,South West,region,30/12/2020,11554
E12000009,South West,region,29/12/2020,3424
E12000009,South West,region,28/12/2020,2111
E12000009,South West,region,27/12/2020,954
E12000009,South West,region,26/12/2020,2
E12000009,South West,region,25/12/2020,4
E12000009,South West,region,24/12/2020,2004
E12000009,South West,region,23/12/2020,6521
E12000009,South West,region,22/12/2020,8500
E12000009,South West,region,21/12/2020,8695
E12000009,South West,region,20/12/2020,11881
E12000009,South West,region,19/12/2020,12735
E12000009,South West,region,18/12/2020,8705
E12000009,South West,region,17/12/2020,13986
E12000009,South West,region,16/12/2020,13606
E12000009,South West,region,15/12/2020,6667
E12000009,South West,region,14/12/2020,1168
E12000009,South West,region,13/12/2020,606
E12000009,South West,region,12/12/2020,2628
E12000009,South West,region,11/12/2020,1352
E12000009,South West,region,10/12/2020,921
E12000009,South West,region,09/12/2020,752
E12000009,South West,region,08/12/2020,302
