areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000006,East of England,region,2021-10-09,1290
E12000006,East of England,region,2021-10-08,2597
E12000006,East of England,region,2021-10-07,2687
E12000006,East of England,region,2021-10-06,3003
E12000006,East of England,region,2021-10-05,4251
E12000006,East of England,region,2021-10-04,4052
E12000006,East of England,region,2021-10-03,1197
E12000006,East of England,region,2021-10-02,1602
E12000006,East of England,region,2021-10-01,2897
E12000006,East of England,region,2021-09-30,4227
E12000006,East of England,region,2021-09-29,4159
E12000006,East of England,region,2021-09-28,4101
E12000006,East of England,region,2021-09-27,2678
E12000006,East of England,region,2021-09-26,730
E12000006,East of England,region,2021-09-25,1396
E12000006,East of England,region,2021-09-24,2686
E12000006,East of England,region,2021-09-23,2649
E12000006,East of England,region,2021-09-22,2303
E12000006,East of England,region,2021-09-21,2059
E12000006,East of England,region,2021-09-20,1499
E12000006,East of England,region,2021-09-19,1142
E12000006,East of England,region,2021-09-18,1472
E12000006,East of England,region,2021-09-17,1670
E12000006,East of England,region,2021-09-16,1816
E12000006,East of England,region,2021-09-15,2057
E12000006,East of England,region,2021-09-14,1743
E12000006,East of England,region,2021-09-13,1587
E12000006,East of England,region,2021-09-12,1330
E12000006,East of England,region,2021-09-11,2054
E12000006,East of England,region,2021-09-10,2401
E12000006,East of England,region,2021-09-09,2023
E12000006,East of England,region,2021-09-08,1849
E12000006,East of England,region,2021-09-07,1823
E12000006,East of England,region,2021-09-06,1529
E12000006,East of England,region,2021-09-05,1539
E12000006,East of England,region,2021-09-04,3248
E12000006,East of England,region,2021-09-03,3294
E12000006,East of England,region,2021-09-02,3108
E12000006,East of England,region,2021-09-01,3607
E12000006,East of England,region,2021-08-31,3946
E12000006,East of England,region,2021-08-30,1605
E12000006,East of England,region,2021-08-29,2395
E12000006,East of England,region,2021-08-28,3606
E12000006,East of England,region,2021-08-27,4557
E12000006,East of England,region,2021-08-26,5030
E12000006,East of England,region,2021-08-25,5290
E12000006,East of England,region,2021-08-24,5729
E12000006,East of England,region,2021-08-23,4189
E12000006,East of England,region,2021-08-22,4295
E12000006,East of England,region,2021-08-21,5980
E12000006,East of England,region,2021-08-20,6172
E12000006,East of England,region,2021-08-19,5424
E12000006,East of England,region,2021-08-18,5040
E12000006,East of England,region,2021-08-17,4062
E12000006,East of England,region,2021-08-16,3551
E12000006,East of England,region,2021-08-15,3007
E12000006,East of England,region,2021-08-14,3869
E12000006,East of England,region,2021-08-13,3198
E12000006,East of England,region,2021-08-12,4125
E12000006,East of England,region,2021-08-11,3597
E12000006,East of England,region,2021-08-10,2429
E12000006,East of England,region,2021-08-09,1921
E12000006,East of England,region,2021-08-08,1766
E12000006,East of England,region,2021-08-07,3248
E12000006,East of England,region,2021-08-06,2479
E12000006,East of England,region,2021-08-05,2554
E12000006,East of England,region,2021-08-04,2362
E12000006,East of England,region,2021-08-03,2204
E12000006,East of England,region,2021-08-02,1976
E12000006,East of England,region,2021-08-01,2087
E12000006,East of England,region,2021-07-31,3192
E12000006,East of England,region,2021-07-30,2978
E12000006,East of England,region,2021-07-29,3529
E12000006,East of England,region,2021-07-28,2845
E12000006,East of England,region,2021-07-27,2619
E12000006,East of England,region,2021-07-26,2435
E12000006,East of England,region,2021-07-25,2190
E12000006,East of England,region,2021-07-24,3521
E12000006,East of England,region,2021-07-23,3607
E12000006,East of England,region,2021-07-22,3487
E12000006,East of England,region,2021-07-21,3535
E12000006,East of England,region,2021-07-20,3386
E12000006,East of England,region,2021-07-19,2844
E12000006,East of England,region,2021-07-18,3038
E12000006,East of England,region,2021-07-17,5951
E12000006,East of England,region,2021-07-16,5480
E12000006,East of England,region,2021-07-15,5408
E12000006,East of England,region,2021-07-14,5432
E12000006,East of England,region,2021-07-13,5033
E12000006,East of England,region,2021-07-12,3565
E12000006,East of England,region,2021-07-11,3497
E12000006,East of England,region,2021-07-10,7922
E12000006,East of England,region,2021-07-09,8516
E12000006,East of England,region,2021-07-08,9222
E12000006,East of England,region,2021-07-07,9858
E12000006,East of England,region,2021-07-06,8219
E12000006,East of England,region,2021-07-05,4754
E12000006,East of England,region,2021-07-04,5135
E12000006,East of England,region,2021-07-03,11673
E12000006,East of England,region,2021-07-02,12486
E12000006,East of England,region,2021-07-01,14385
E12000006,East of England,region,2021-06-30,13686
E12000006,East of England,region,2021-06-29,11898
E12000006,East of England,region,2021-06-28,7923
E12000006,East of England,region,2021-06-27,13513
E12000006,East of England,region,2021-06-26,21878
E12000006,East of England,region,2021-06-25,21151
E12000006,East of England,region,2021-06-24,21515
E12000006,East of England,region,2021-06-23,23155
E12000006,East of England,region,2021-06-22,18752
E12000006,East of England,region,2021-06-21,13317
E12000006,East of England,region,2021-06-20,12828
E12000006,East of England,region,2021-06-19,22133
E12000006,East of England,region,2021-06-18,21560
E12000006,East of England,region,2021-06-17,22170
E12000006,East of England,region,2021-06-16,18719
E12000006,East of England,region,2021-06-15,13992
E12000006,East of England,region,2021-06-14,9324
E12000006,East of England,region,2021-06-13,8369
E12000006,East of England,region,2021-06-12,20681
E12000006,East of England,region,2021-06-11,23112
E12000006,East of England,region,2021-06-10,18838
E12000006,East of England,region,2021-06-09,16839
E12000006,East of England,region,2021-06-08,11666
E12000006,East of England,region,2021-06-07,8448
E12000006,East of England,region,2021-06-06,7678
E12000006,East of England,region,2021-06-05,16412
E12000006,East of England,region,2021-06-04,17672
E12000006,East of England,region,2021-06-03,20764
E12000006,East of England,region,2021-06-02,17448
E12000006,East of England,region,2021-06-01,8416
E12000006,East of England,region,2021-05-31,6183
E12000006,East of England,region,2021-05-30,8957
E12000006,East of England,region,2021-05-29,14133
E12000006,East of England,region,2021-05-28,17934
E12000006,East of England,region,2021-05-27,26642
E12000006,East of England,region,2021-05-26,26115
E12000006,East of England,region,2021-05-25,17788
E12000006,East of England,region,2021-05-24,8183
E12000006,East of England,region,2021-05-23,8051
E12000006,East of England,region,2021-05-22,17266
E12000006,East of England,region,2021-05-21,23246
E12000006,East of England,region,2021-05-20,29359
E12000006,East of England,region,2021-05-19,28626
E12000006,East of England,region,2021-05-18,16391
E12000006,East of England,region,2021-05-17,8290
E12000006,East of England,region,2021-05-16,12750
E12000006,East of England,region,2021-05-15,24153
E12000006,East of England,region,2021-05-14,23760
E12000006,East of England,region,2021-05-13,27182
E12000006,East of England,region,2021-05-12,21422
E12000006,East of England,region,2021-05-11,10259
E12000006,East of England,region,2021-05-10,6218
E12000006,East of England,region,2021-05-09,7473
E12000006,East of England,region,2021-05-08,12541
E12000006,East of England,region,2021-05-07,13267
E12000006,East of England,region,2021-05-06,12774
E12000006,East of England,region,2021-05-05,11143
E12000006,East of England,region,2021-05-04,11278
E12000006,East of England,region,2021-05-03,5800
E12000006,East of England,region,2021-05-02,7973
E12000006,East of England,region,2021-05-01,12766
E12000006,East of England,region,2021-04-30,15480
E12000006,East of England,region,2021-04-29,15993
E12000006,East of England,region,2021-04-28,12275
E12000006,East of England,region,2021-04-27,9655
E12000006,East of England,region,2021-04-26,9197
E12000006,East of England,region,2021-04-25,9122
E12000006,East of England,region,2021-04-24,18269
E12000006,East of England,region,2021-04-23,15049
E12000006,East of England,region,2021-04-22,12482
E12000006,East of England,region,2021-04-21,9940
E12000006,East of England,region,2021-04-20,9525
E12000006,East of England,region,2021-04-19,10386
E12000006,East of England,region,2021-04-18,7124
E12000006,East of England,region,2021-04-17,11166
E12000006,East of England,region,2021-04-16,11753
E12000006,East of England,region,2021-04-15,8427
E12000006,East of England,region,2021-04-14,8764
E12000006,East of England,region,2021-04-13,2258
E12000006,East of England,region,2021-04-12,2137
E12000006,East of England,region,2021-04-11,4054
E12000006,East of England,region,2021-04-10,6842
E12000006,East of England,region,2021-04-09,5089
E12000006,East of England,region,2021-04-08,3761
E12000006,East of England,region,2021-04-07,2772
E12000006,East of England,region,2021-04-06,3477
E12000006,East of England,region,2021-04-05,1376
E12000006,East of England,region,2021-04-04,2775
E12000006,East of England,region,2021-04-03,7282
E12000006,East of England,region,2021-04-02,7426
E12000006,East of England,region,2021-04-01,9744
E12000006,East of England,region,2021-03-31,20481
E12000006,East of England,region,2021-03-30,21970
E12000006,East of England,region,2021-03-29,22808
E12000006,East of England,region,2021-03-28,28789
E12000006,East of England,region,2021-03-27,55703
E12000006,East of England,region,2021-03-26,36190
E12000006,East of England,region,2021-03-25,33665
E12000006,East of England,region,2021-03-24,33581
E12000006,East of England,region,2021-03-23,33981
E12000006,East of England,region,2021-03-22,36383
E12000006,East of England,region,2021-03-21,36279
E12000006,East of England,region,2021-03-20,80364
E12000006,East of England,region,2021-03-19,63617
E12000006,East of England,region,2021-03-18,61232
E12000006,East of England,region,2021-03-17,46931
E12000006,East of England,region,2021-03-16,45900
E12000006,East of England,region,2021-03-15,44198
E12000006,East of England,region,2021-03-14,29432
E12000006,East of England,region,2021-03-13,51680
E12000006,East of England,region,2021-03-12,36353
E12000006,East of England,region,2021-03-11,12764
E12000006,East of England,region,2021-03-10,25662
E12000006,East of England,region,2021-03-09,16103
E12000006,East of England,region,2021-03-08,15521
E12000006,East of England,region,2021-03-07,13606
E12000006,East of England,region,2021-03-06,39801
E12000006,East of England,region,2021-03-05,45213
E12000006,East of England,region,2021-03-04,40876
E12000006,East of England,region,2021-03-03,27616
E12000006,East of England,region,2021-03-02,16917
E12000006,East of England,region,2021-03-01,12677
E12000006,East of England,region,2021-02-28,17257
E12000006,East of England,region,2021-02-27,36836
E12000006,East of England,region,2021-02-26,49877
E12000006,East of England,region,2021-02-25,48901
E12000006,East of England,region,2021-02-24,42263
E12000006,East of England,region,2021-02-23,30255
E12000006,East of England,region,2021-02-22,18333
E12000006,East of England,region,2021-02-21,12965
E12000006,East of England,region,2021-02-20,33656
E12000006,East of England,region,2021-02-19,32950
E12000006,East of England,region,2021-02-18,41727
E12000006,East of England,region,2021-02-17,45635
E12000006,East of England,region,2021-02-16,34109
E12000006,East of England,region,2021-02-15,19073
E12000006,East of England,region,2021-02-14,22376
E12000006,East of England,region,2021-02-13,49714
E12000006,East of England,region,2021-02-12,52226
E12000006,East of England,region,2021-02-11,43092
E12000006,East of England,region,2021-02-10,33103
E12000006,East of England,region,2021-02-09,33911
E12000006,East of England,region,2021-02-08,26191
E12000006,East of England,region,2021-02-07,29205
E12000006,East of England,region,2021-02-06,61781
E12000006,East of England,region,2021-02-05,40875
E12000006,East of England,region,2021-02-04,42698
E12000006,East of England,region,2021-02-03,40124
E12000006,East of England,region,2021-02-02,33879
E12000006,East of England,region,2021-02-01,32096
E12000006,East of England,region,2021-01-31,33196
E12000006,East of England,region,2021-01-30,52275
E12000006,East of England,region,2021-01-29,53471
E12000006,East of England,region,2021-01-28,37248
E12000006,East of England,region,2021-01-27,23226
E12000006,East of England,region,2021-01-26,26463
E12000006,East of England,region,2021-01-25,24111
E12000006,East of England,region,2021-01-24,31657
E12000006,East of England,region,2021-01-23,68460
E12000006,East of England,region,2021-01-22,63596
E12000006,East of England,region,2021-01-21,51196
E12000006,East of England,region,2021-01-20,50302
E12000006,East of England,region,2021-01-19,47254
E12000006,East of England,region,2021-01-18,19707
E12000006,East of England,region,2021-01-17,25676
E12000006,East of England,region,2021-01-16,46631
E12000006,East of England,region,2021-01-15,38486
E12000006,East of England,region,2021-01-14,27992
E12000006,East of England,region,2021-01-13,20421
E12000006,East of England,region,2021-01-12,15265
E12000006,East of England,region,2021-01-11,9724
E12000006,East of England,region,2021-01-10,8143
E12000006,East of England,region,2021-01-09,13665
E12000006,East of England,region,2021-01-08,17846
E12000006,East of England,region,2021-01-07,17170
E12000006,East of England,region,2021-01-06,9269
E12000006,East of England,region,2021-01-05,6523
E12000006,East of England,region,2021-01-04,3309
E12000006,East of England,region,2021-01-03,1530
E12000006,East of England,region,2021-01-02,1920
E12000006,East of England,region,2021-01-01,2790
E12000006,East of England,region,2020-12-31,7634
E12000006,East of England,region,2020-12-30,8108
E12000006,East of England,region,2020-12-29,4058
E12000006,East of England,region,2020-12-28,552
E12000006,East of England,region,2020-12-27,146
E12000006,East of England,region,2020-12-26,92
E12000006,East of England,region,2020-12-25,34
E12000006,East of England,region,2020-12-24,2133
E12000006,East of England,region,2020-12-23,4697
E12000006,East of England,region,2020-12-22,4286
E12000006,East of England,region,2020-12-21,4250
E12000006,East of England,region,2020-12-20,6093
E12000006,East of England,region,2020-12-19,7951
E12000006,East of England,region,2020-12-18,7575
E12000006,East of England,region,2020-12-17,12102
E12000006,East of England,region,2020-12-16,13170
E12000006,East of England,region,2020-12-15,9356
E12000006,East of England,region,2020-12-14,1723
E12000006,East of England,region,2020-12-13,1470
E12000006,East of England,region,2020-12-12,1225
E12000006,East of England,region,2020-12-11,1642
E12000006,East of England,region,2020-12-10,1699
E12000006,East of England,region,2020-12-09,1301
E12000006,East of England,region,2020-12-08,269
E12000007,London,region,2021-10-10,1273
E12000007,London,region,2021-10-09,3315
E12000007,London,region,2021-10-08,4551
E12000007,London,region,2021-10-07,3844
E12000007,London,region,2021-10-06,3816
E12000007,London,region,2021-10-05,4410
E12000007,London,region,2021-10-04,4464
E12000007,London,region,2021-10-03,1664
E12000007,London,region,2021-10-02,3716
E12000007,London,region,2021-10-01,4101
E12000007,London,region,2021-09-30,3796
E12000007,London,region,2021-09-29,3943
E12000007,London,region,2021-09-28,3632
E12000007,London,region,2021-09-27,3136
E12000007,London,region,2021-09-26,1505
E12000007,London,region,2021-09-25,3725
E12000007,London,region,2021-09-24,3571
E12000007,London,region,2021-09-23,4081
E12000007,London,region,2021-09-22,3551
E12000007,London,region,2021-09-21,3519
E12000007,London,region,2021-09-20,3452
E12000007,London,region,2021-09-19,1844
E12000007,London,region,2021-09-18,4223
E12000007,London,region,2021-09-17,3487
E12000007,London,region,2021-09-16,3200
E12000007,London,region,2021-09-15,3256
E12000007,London,region,2021-09-14,3104
E12000007,London,region,2021-09-13,3178
E12000007,London,region,2021-09-12,1811
E12000007,London,region,2021-09-11,4207
E12000007,London,region,2021-09-10,3495
E12000007,London,region,2021-09-09,3495
E12000007,London,region,2021-09-08,3266
E12000007,London,region,2021-09-07,3283
E12000007,London,region,2021-09-06,3496
E12000007,London,region,2021-09-05,2384
E12000007,London,region,2021-09-04,5350
E12000007,London,region,2021-09-03,4799
E12000007,London,region,2021-09-02,5157
E12000007,London,region,2021-09-01,5363
E12000007,London,region,2021-08-31,5783
E12000007,London,region,2021-08-30,2634
E12000007,London,region,2021-08-29,3163
E12000007,London,region,2021-08-28,5744
E12000007,London,region,2021-08-27,6016
E12000007,London,region,2021-08-26,7028
E12000007,London,region,2021-08-25,6377
E12000007,London,region,2021-08-24,6800
E12000007,London,region,2021-08-23,6681
E12000007,London,region,2021-08-22,5389
E12000007,London,region,2021-08-21,8667
E12000007,London,region,2021-08-20,8196
E12000007,London,region,2021-08-19,6685
E12000007,London,region,2021-08-18,5360
E12000007,London,region,2021-08-17,5809
E12000007,London,region,2021-08-16,5649
E12000007,London,region,2021-08-15,3838
E12000007,London,region,2021-08-14,6462
E12000007,London,region,2021-08-13,5596
E12000007,London,region,2021-08-12,5446
E12000007,London,region,2021-08-11,5228
E12000007,London,region,2021-08-10,5531
E12000007,London,region,2021-08-09,4839
E12000007,London,region,2021-08-08,3627
E12000007,London,region,2021-08-07,6590
E12000007,London,region,2021-08-06,5185
E12000007,London,region,2021-08-05,5376
E12000007,London,region,2021-08-04,4678
E12000007,London,region,2021-08-03,5151
E12000007,London,region,2021-08-02,4484
E12000007,London,region,2021-08-01,3778
E12000007,London,region,2021-07-31,6444
E12000007,London,region,2021-07-30,5275
E12000007,London,region,2021-07-29,5831
E12000007,London,region,2021-07-28,5711
E12000007,London,region,2021-07-27,5920
E12000007,London,region,2021-07-26,5307
E12000007,London,region,2021-07-25,4019
E12000007,London,region,2021-07-24,7337
E12000007,London,region,2021-07-23,6634
E12000007,London,region,2021-07-22,6742
E12000007,London,region,2021-07-21,6959
E12000007,London,region,2021-07-20,6263
E12000007,London,region,2021-07-19,6145
E12000007,London,region,2021-07-18,5252
E12000007,London,region,2021-07-17,10666
E12000007,London,region,2021-07-16,8990
E12000007,London,region,2021-07-15,9999
E12000007,London,region,2021-07-14,9316
E12000007,London,region,2021-07-13,9275
E12000007,London,region,2021-07-12,8660
E12000007,London,region,2021-07-11,6747
E12000007,London,region,2021-07-10,15504
E12000007,London,region,2021-07-09,15351
E12000007,London,region,2021-07-08,16190
E12000007,London,region,2021-07-07,13097
E12000007,London,region,2021-07-06,11186
E12000007,London,region,2021-07-05,13241
E12000007,London,region,2021-07-04,13152
E12000007,London,region,2021-07-03,21635
E12000007,London,region,2021-07-02,18670
E12000007,London,region,2021-07-01,20331
E12000007,London,region,2021-06-30,21205
E12000007,London,region,2021-06-29,20789
E12000007,London,region,2021-06-28,21117
E12000007,London,region,2021-06-27,25147
E12000007,London,region,2021-06-26,39586
E12000007,London,region,2021-06-25,33775
E12000007,London,region,2021-06-24,36460
E12000007,London,region,2021-06-23,30864
E12000007,London,region,2021-06-22,29604
E12000007,London,region,2021-06-21,22536
E12000007,London,region,2021-06-20,33591
E12000007,London,region,2021-06-19,53486
E12000007,London,region,2021-06-18,39507
E12000007,London,region,2021-06-17,38287
E12000007,London,region,2021-06-16,32778
E12000007,London,region,2021-06-15,29732
E12000007,London,region,2021-06-14,22060
E12000007,London,region,2021-06-13,29383
E12000007,London,region,2021-06-12,46701
E12000007,London,region,2021-06-11,37924
E12000007,London,region,2021-06-10,36523
E12000007,London,region,2021-06-09,29752
E12000007,London,region,2021-06-08,22189
E12000007,London,region,2021-06-07,19073
E12000007,London,region,2021-06-06,29198
E12000007,London,region,2021-06-05,39389
E12000007,London,region,2021-06-04,33966
E12000007,London,region,2021-06-03,34629
E12000007,London,region,2021-06-02,28955
E12000007,London,region,2021-06-01,21425
E12000007,London,region,2021-05-31,25078
E12000007,London,region,2021-05-30,24471
E12000007,London,region,2021-05-29,37049
E12000007,London,region,2021-05-28,38636
E12000007,London,region,2021-05-27,47021
E12000007,London,region,2021-05-26,37061
E12000007,London,region,2021-05-25,29771
E12000007,London,region,2021-05-24,19552
E12000007,London,region,2021-05-23,22678
E12000007,London,region,2021-05-22,36508
E12000007,London,region,2021-05-21,35474
E12000007,London,region,2021-05-20,38675
E12000007,London,region,2021-05-19,36726
E12000007,London,region,2021-05-18,24301
E12000007,London,region,2021-05-17,18116
E12000007,London,region,2021-05-16,20260
E12000007,London,region,2021-05-15,35489
E12000007,London,region,2021-05-14,36065
E12000007,London,region,2021-05-13,31627
E12000007,London,region,2021-05-12,24998
E12000007,London,region,2021-05-11,20108
E12000007,London,region,2021-05-10,13855
E12000007,London,region,2021-05-09,10920
E12000007,London,region,2021-05-08,21050
E12000007,London,region,2021-05-07,21316
E12000007,London,region,2021-05-06,22177
E12000007,London,region,2021-05-05,21579
E12000007,London,region,2021-05-04,18583
E12000007,London,region,2021-05-03,9137
E12000007,London,region,2021-05-02,10594
E12000007,London,region,2021-05-01,19740
E12000007,London,region,2021-04-30,18908
E12000007,London,region,2021-04-29,20639
E12000007,London,region,2021-04-28,20592
E12000007,London,region,2021-04-27,14632
E12000007,London,region,2021-04-26,10466
E12000007,London,region,2021-04-25,7086
E12000007,London,region,2021-04-24,17661
E12000007,London,region,2021-04-23,16677
E12000007,London,region,2021-04-22,18015
E12000007,London,region,2021-04-21,19706
E12000007,London,region,2021-04-20,16045
E12000007,London,region,2021-04-19,15001
E12000007,London,region,2021-04-18,11574
E12000007,London,region,2021-04-17,18940
E12000007,London,region,2021-04-16,19193
E12000007,London,region,2021-04-15,16667
E12000007,London,region,2021-04-14,21918
E12000007,London,region,2021-04-13,5509
E12000007,London,region,2021-04-12,4108
E12000007,London,region,2021-04-11,6603
E12000007,London,region,2021-04-10,12074
E12000007,London,region,2021-04-09,9776
E12000007,London,region,2021-04-08,8989
E12000007,London,region,2021-04-07,8433
E12000007,London,region,2021-04-06,9314
E12000007,London,region,2021-04-05,4113
E12000007,London,region,2021-04-04,3263
E12000007,London,region,2021-04-03,10708
E12000007,London,region,2021-04-02,8600
E12000007,London,region,2021-04-01,15527
E12000007,London,region,2021-03-31,28992
E12000007,London,region,2021-03-30,21475
E12000007,London,region,2021-03-29,23612
E12000007,London,region,2021-03-28,24884
E12000007,London,region,2021-03-27,45681
E12000007,London,region,2021-03-26,48163
E12000007,London,region,2021-03-25,38814
E12000007,London,region,2021-03-24,37897
E12000007,London,region,2021-03-23,33711
E12000007,London,region,2021-03-22,33616
E12000007,London,region,2021-03-21,33454
E12000007,London,region,2021-03-20,66427
E12000007,London,region,2021-03-19,65629
E12000007,London,region,2021-03-18,48512
E12000007,London,region,2021-03-17,48907
E12000007,London,region,2021-03-16,43754
E12000007,London,region,2021-03-15,39430
E12000007,London,region,2021-03-14,22171
E12000007,London,region,2021-03-13,43168
E12000007,London,region,2021-03-12,37839
E12000007,London,region,2021-03-11,23259
E12000007,London,region,2021-03-10,32913
E12000007,London,region,2021-03-09,29451
E12000007,London,region,2021-03-08,21864
E12000007,London,region,2021-03-07,19013
E12000007,London,region,2021-03-06,47643
E12000007,London,region,2021-03-05,43532
E12000007,London,region,2021-03-04,38263
E12000007,London,region,2021-03-03,32826
E12000007,London,region,2021-03-02,30025
E12000007,London,region,2021-03-01,21620
E12000007,London,region,2021-02-28,23306
E12000007,London,region,2021-02-27,50592
E12000007,London,region,2021-02-26,56340
E12000007,London,region,2021-02-25,58099
E12000007,London,region,2021-02-24,54930
E12000007,London,region,2021-02-23,46417
E12000007,London,region,2021-02-22,23891
E12000007,London,region,2021-02-21,14897
E12000007,London,region,2021-02-20,41163
E12000007,London,region,2021-02-19,46881
E12000007,London,region,2021-02-18,50941
E12000007,London,region,2021-02-17,56137
E12000007,London,region,2021-02-16,45112
E12000007,London,region,2021-02-15,26307
E12000007,London,region,2021-02-14,29499
E12000007,London,region,2021-02-13,39347
E12000007,London,region,2021-02-12,50154
E12000007,London,region,2021-02-11,44341
E12000007,London,region,2021-02-10,34590
E12000007,London,region,2021-02-09,30441
E12000007,London,region,2021-02-08,22835
E12000007,London,region,2021-02-07,20191
E12000007,London,region,2021-02-06,36583
E12000007,London,region,2021-02-05,45343
E12000007,London,region,2021-02-04,42926
E12000007,London,region,2021-02-03,38045
E12000007,London,region,2021-02-02,35028
E12000007,London,region,2021-02-01,33726
E12000007,London,region,2021-01-31,40660
E12000007,London,region,2021-01-30,49156
E12000007,London,region,2021-01-29,56582
E12000007,London,region,2021-01-28,44796
E12000007,London,region,2021-01-27,36573
E12000007,London,region,2021-01-26,32593
E12000007,London,region,2021-01-25,25687
E12000007,London,region,2021-01-24,23210
E12000007,London,region,2021-01-23,44954
E12000007,London,region,2021-01-22,47758
E12000007,London,region,2021-01-21,38479
E12000007,London,region,2021-01-20,39778
E12000007,London,region,2021-01-19,34631
E12000007,London,region,2021-01-18,16082
E12000007,London,region,2021-01-17,16916
E12000007,London,region,2021-01-16,30069
E12000007,London,region,2021-01-15,40696
E12000007,London,region,2021-01-14,39513
E12000007,London,region,2021-01-13,30960
E12000007,London,region,2021-01-12,18408
E12000007,London,region,2021-01-11,13496
E12000007,London,region,2021-01-10,11485
E12000007,London,region,2021-01-09,18021
E12000007,London,region,2021-01-08,26636
E12000007,London,region,2021-01-07,21603
E12000007,London,region,2021-01-06,14771
E12000007,London,region,2021-01-05,10035
E12000007,London,region,2021-01-04,4507
E12000007,London,region,2021-01-03,841
E12000007,London,region,2021-01-02,3024
E12000007,London,region,2021-01-01,2958
E12000007,London,region,2020-12-31,12431
E12000007,London,region,2020-12-30,14978
E12000007,London,region,2020-12-29,7079
E12000007,London,region,2020-12-28,1092
E12000007,London,region,2020-12-27,1000
E12000007,London,region,2020-12-26,824
E12000007,London,region,2020-12-25,197
E12000007,London,region,2020-12-24,2284
E12000007,London,region,2020-12-23,6133
E12000007,London,region,2020-12-22,7020
E12000007,London,region,2020-12-21,7702
E12000007,London,region,2020-12-20,9036
E12000007,London,region,2020-12-19,7076
E12000007,London,region,2020-12-18,10404
E12000007,London,region,2020-12-17,11795
E12000007,London,region,2020-12-16,11344
E12000007,London,region,2020-12-15,4944
E12000007,London,region,2020-12-14,1396
E12000007,London,region,2020-12-13,42
E12000007,London,region,2020-12-12,871
E12000007,London,region,2020-12-11,1441
E12000007,London,region,2020-12-10,1447
E12000007,London,region,2020-12-09,902
E12000007,London,region,2020-12-08,575
E12000008,South East,region,2021-10-10,967
E12000008,South East,region,2021-10-09,1981
E12000008,South East,region,2021-10-08,2783
E12000008,South East,region,2021-10-07,2585
E12000008,South East,region,2021-10-06,2549
E12000008,South East,region,2021-10-05,5268
E12000008,South East,region,2021-10-04,4201
E12000008,South East,region,2021-10-03,1604
E12000008,South East,region,2021-10-02,2452
E12000008,South East,region,2021-10-01,4990
E12000008,South East,region,2021-09-30,5253
E12000008,South East,region,2021-09-29,5337
E12000008,South East,region,2021-09-28,6452
E12000008,South East,region,2021-09-27,4531
E12000008,South East,region,2021-09-26,1348
E12000008,South East,region,2021-09-25,2434
E12000008,South East,region,2021-09-24,4663
E12000008,South East,region,2021-09-23,3791
E12000008,South East,region,2021-09-22,2534
E12000008,South East,region,2021-09-21,1859
E12000008,South East,region,2021-09-20,2091
E12000008,South East,region,2021-09-19,1137
E12000008,South East,region,2021-09-18,3698
E12000008,South East,region,2021-09-17,2194
E12000008,South East,region,2021-09-16,2417
E12000008,South East,region,2021-09-15,2303
E12000008,South East,region,2021-09-14,2271
E12000008,South East,region,2021-09-13,1771
E12000008,South East,region,2021-09-12,1409
E12000008,South East,region,2021-09-11,3785
E12000008,South East,region,2021-09-10,3079
E12000008,South East,region,2021-09-09,2621
E12000008,South East,region,2021-09-08,2691
E12000008,South East,region,2021-09-07,2407
E12000008,South East,region,2021-09-06,2400
E12000008,South East,region,2021-09-05,2530
E12000008,South East,region,2021-09-04,5711
E12000008,South East,region,2021-09-03,4942
E12000008,South East,region,2021-09-02,5290
E12000008,South East,region,2021-09-01,5902
E12000008,South East,region,2021-08-31,6631
E12000008,South East,region,2021-08-30,2577
E12000008,South East,region,2021-08-29,3126
E12000008,South East,region,2021-08-28,7153
E12000008,South East,region,2021-08-27,6767
E12000008,South East,region,2021-08-26,7086
E12000008,South East,region,2021-08-25,9960
E12000008,South East,region,2021-08-24,8480
E12000008,South East,region,2021-08-23,6560
E12000008,South East,region,2021-08-22,5356
E12000008,South East,region,2021-08-21,11466
E12000008,South East,region,2021-08-20,9119
E12000008,South East,region,2021-08-19,8465
E12000008,South East,region,2021-08-18,5470
E12000008,South East,region,2021-08-17,6094
E12000008,South East,region,2021-08-16,4518
E12000008,South East,region,2021-08-15,3463
E12000008,South East,region,2021-08-14,7694
E12000008,South East,region,2021-08-13,4246
E12000008,South East,region,2021-08-12,4798
E12000008,South East,region,2021-08-11,4661
E12000008,South East,region,2021-08-10,4078
E12000008,South East,region,2021-08-09,3201
E12000008,South East,region,2021-08-08,2800
E12000008,South East,region,2021-08-07,4342
E12000008,South East,region,2021-08-06,3346
E12000008,South East,region,2021-08-05,3463
E12000008,South East,region,2021-08-04,3538
E12000008,South East,region,2021-08-03,3401
E12000008,South East,region,2021-08-02,3180
E12000008,South East,region,2021-08-01,2398
E12000008,South East,region,2021-07-31,4869
E12000008,South East,region,2021-07-30,4446
E12000008,South East,region,2021-07-29,4583
E12000008,South East,region,2021-07-28,4559
E12000008,South East,region,2021-07-27,4326
E12000008,South East,region,2021-07-26,4419
E12000008,South East,region,2021-07-25,2471
E12000008,South East,region,2021-07-24,6283
E12000008,South East,region,2021-07-23,5972
E12000008,South East,region,2021-07-22,5430
E12000008,South East,region,2021-07-21,5742
E12000008,South East,region,2021-07-20,5997
E12000008,South East,region,2021-07-19,5607
E12000008,South East,region,2021-07-18,3988
